ID	Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B
Q9UQQ2	SH2B3	-0.053014506	3.365920201	-0.484062049	0.644037669	0.995808609	-5.27583724
Q8NCY6	MSANTD4	0.089418638	3.276299528	0.821187797	0.440278118	0.980500362	-5.276043556
O75821	EIF3G	-0.063015543	3.331306623	-2.049158562	0.082208114	0.980500362	-5.276043918
Q9Y3D2	MSRB2	-0.118428885	3.373643709	-1.406593185	0.204987976	0.980500362	-5.276342305
Q9UKA9-3	PTBP2	0.00042054	3.347495278	0.003003386	0.997692678	0.999313005	-5.276763135
Q9UBI9	HECA	-0.057086635	3.339994728	-0.491673189	0.638927233	0.995808609	-5.277078391
Q6PHR2-4	ULK3	-0.114282442	3.355795904	-1.160476086	0.286229555	0.980500362	-5.277180497
Q96SL1	SLC49A4	-0.071042992	3.323145744	-0.504484631	0.630373099	0.995808609	-5.277321952
O75348	ATP6V1G1	-0.095607358	3.330739417	-0.826388371	0.437523991	0.980500362	-5.27743301
Q96BR6-1	ZNF669	-0.062256482	3.318129732	-0.629011535	0.550547997	0.987997547	-5.278056526
P07996	THBS1	-0.087371496	3.340371962	-0.923294647	0.388463076	0.980500362	-5.278446824
Q8NEM0	MCPH1	-0.073148113	3.295639488	-0.767459141	0.46945083	0.980500362	-5.278504154
O94854	KIAA0754	0.093507401	3.296627872	1.418828707	0.20154371	0.980500362	-5.278610332
Q9NR81-2	ARHGEF3	-0.02810121	3.323796636	-0.24602092	0.813164233	0.996484411	-5.278994741
Q08117-2	TLE5	-0.0422833	3.382993809	-0.330991499	0.750942176	0.996350978	-5.279219653
O95568	METTL18	0.128811238	3.29503479	1.068872259	0.322770674	0.980500362	-5.279498019
P46783	RPS10	0.063611054	3.321322089	1.594131831	0.15766664	0.980500362	-5.279642941
Q9HA38-1	ZMAT3	-0.099511865	3.338388627	-1.104155893	0.308267282	0.980500362	-5.279716414
Q8N8R5	C2orf69	-0.075711191	3.339953146	-1.322183962	0.230219869	0.980500362	-5.27991879
O14503	BHLHE40	-0.072259172	3.343286805	-0.743367767	0.482954782	0.980500362	-5.280104298
O14730	RIOK3	-0.11748926	3.342379133	-1.503742095	0.179052017	0.980500362	-5.280173318
Q7Z6I8-1	C5orf24	-0.112651871	3.311439548	-1.553663838	0.166929144	0.980500362	-5.28062483
Q15475	SIX1	0.063914318	3.307982408	0.545531772	0.603382397	0.991606664	-5.281147225
P48552	NRIP1	-0.05827404	3.30793405	-0.556349156	0.596377732	0.991606664	-5.28123873
Q9BUZ4	TRAF4	-0.068708411	3.318266525	-0.531452602	0.612567569	0.991606664	-5.281285177
Q9BZ72	PITPNM2	0.068591989	3.333209446	1.017310355	0.344950758	0.980500362	-5.281516545
P18433	PTPRA	0.022770211	3.334633426	0.153092787	0.882914297	0.996736827	-5.282247273
P04035-3	HMGCR	-0.031208266	3.299686537	-0.185994842	0.858052972	0.996484411	-5.282902775
Q8N157-1	AHI1	0.161451142	3.215134151	1.117497296	0.302924132	0.980500362	-5.283066605
Q96PV6-2	LENG8	0.059975994	3.306113934	1.652649708	0.145122377	0.980500362	-5.283295826
Q9H920	RNF121	-0.098804297	3.326130161	-0.781717105	0.461581833	0.980500362	-5.283487752
P10321	HLA-C	0.104564256	3.281632536	0.77960441	0.462742041	0.980500362	-5.283511192
O14578-4	CIT	0.056822639	3.326068404	1.838691656	0.111261615	0.980500362	-5.283608746
Q8IYD8	FANCM	-0.022757323	3.305045413	-0.181595415	0.861367829	0.996484411	-5.283894473
Q9NV58	RNF19A	0.07587769	3.318541492	0.68638449	0.515923874	0.980500362	-5.284510858
Q96I34	PPP1R16A	0.033569524	3.321402178	0.176268316	0.865385722	0.996484411	-5.28459594
P49760-1	CLK2	-0.059398854	3.340983248	-0.544205681	0.604244247	0.991606664	-5.28500276
Q15818	NPTX1	0.027728302	3.340073583	0.230881812	0.824421458	0.996484411	-5.285205762
O14939-1	PLD2	-0.079251574	3.350420188	-1.044709018	0.333018058	0.980500362	-5.285425404
Q9H609	ZNF576	0.059278461	3.280642492	0.315936121	0.761836946	0.996350978	-5.285832828
Q9NZZ3	CHMP5	-0.078943442	3.328012047	-1.485856685	0.183589289	0.980500362	-5.286083079
Q8N668	COMMD1	0.069850642	3.340017493	1.338725288	0.225068367	0.980500362	-5.286193534
Q15014	MORF4L2	0.085692466	3.304597762	1.597169376	0.156991152	0.980500362	-5.287634395
Q9Y3S2	ZNF330	-0.061763644	3.315170021	-1.391754211	0.209236143	0.980500362	-5.287941383
Q969Q5	RAB24	0.08385015	3.324796378	1.246193704	0.25523626	0.980500362	-5.288239008
Q8TF30	WHAMM	0.103381604	3.314044897	1.12347993	0.300553021	0.980500362	-5.288705869
Q9NP77	SSU72	-0.111588056	3.355598589	-1.471694245	0.187256644	0.980500362	-5.288767475
Q86UK7-1	ZNF598	-0.074131523	3.330071625	-1.700891858	0.135497583	0.980500362	-5.288847899
P28328	PEX2	0.066918257	3.323882108	0.573686053	0.585248061	0.990295568	-5.289314083
Q9NX57	RAB20	0.097777985	3.322191448	1.040927532	0.334645112	0.980500362	-5.289669341
Q9NVS2-2	MRPS18A	-0.131976726	3.338433119	-0.494695236	0.636903976	0.995808609	-5.290217674
Q96SD1	DCLRE1C	0.077215241	3.306013413	0.876594745	0.411570346	0.980500362	-5.290884096
O60645	EXOC3	-0.114061744	3.343082077	-1.984150663	0.090271591	0.980500362	-5.291584201
Q96JB6	LOXL4	0.043713439	3.32851184	0.304051108	0.770479259	0.996350978	-5.291876538
Q9BTD8-1	RBM42	-0.094211976	3.320359624	-1.435240513	0.197005917	0.980500362	-5.292435906
Q8NFJ9-2	BBS1	-0.106102062	3.368390835	-1.090396128	0.313858698	0.980500362	-5.292771172
Q70EK8	USP53	-0.067676662	3.330855978	-1.121238468	0.301439584	0.980500362	-5.292950164
Q96S55-1	WRNIP1	-0.045628954	3.328463404	-1.88998283	0.103362905	0.980500362	-5.293851003
Q9BVM4	GGACT	0.091276759	3.419553417	0.575494179	0.58409423	0.990295568	-5.294269868
Q96S59-1	RANBP9	-0.05896976	3.342610738	-1.818693971	0.114498377	0.980500362	-5.294320704
Q6UB35-1	MTHFD1L	-0.090938204	3.34953114	-1.310305187	0.233983119	0.980500362	-5.295147152
P53370	NUDT6	0.063443807	3.359124633	0.622383773	0.554638084	0.989185804	-5.295390823
Q9NUI1	DECR2	0.127083608	3.358797234	1.488054745	0.183026039	0.980500362	-5.295517428
A7MBM2	DISP2	-0.048754936	3.286205181	-0.344972844	0.740879512	0.996350978	-5.295887717
Q9H8Y5	ANKZF1	-0.051730579	3.325297999	-1.667429214	0.142106729	0.980500362	-5.296043857
O15534-1	PER1	-0.06843528	3.333969093	-0.597601515	0.570093809	0.990295568	-5.29653151
Q7Z624	CAMKMT	0.0340808	3.408127285	0.281622287	0.786884485	0.996484411	-5.296707939
Q7Z3B4	NUP54	0.044353331	3.315493493	1.998795201	0.088388932	0.980500362	-5.296709995
P07203	GPX1	0.093647706	3.340385942	1.790977485	0.119136262	0.980500362	-5.297056585
Q14202	ZMYM3	0.056224873	3.291083599	1.922244365	0.098679439	0.980500362	-5.29788713
Q9NYA4	MTMR4	-0.010098652	3.35258497	-0.07211656	0.944652311	0.996781139	-5.298798497
Q9H9Y4	GPN2	-0.093515944	3.286815637	-1.188803387	0.275652353	0.980500362	-5.29960539
Q5TA31	RNF187	-0.079924048	3.357537622	-1.192041293	0.274464617	0.980500362	-5.300209018
P47712	PLA2G4A	-0.069569816	3.336474065	-1.257380826	0.251411394	0.980500362	-5.300245544
O15231-7	ZNF185	-0.064454632	3.30437713	-0.843631898	0.428480368	0.980500362	-5.30038025
Q8N8K9-3	KIAA1958	-0.010559724	3.313248459	-0.087671284	0.932746494	0.996736827	-5.300510372
Q8WWB7	GLMP	-0.042960443	3.345971991	-0.310690368	0.765646991	0.996350978	-5.301258458
Q96FK6	WDR89	0.055479854	3.314666135	1.445517339	0.194211758	0.980500362	-5.301351004
P21453	S1PR1	0.065964836	3.334784877	0.438320702	0.675184357	0.995939725	-5.30163914
Q96E14	RMI2	-0.024519308	3.365185562	-0.215517726	0.835892021	0.996484411	-5.301948154
Q53TN4	CYBRD1	0.133107641	3.29941127	1.258353891	0.251081056	0.980500362	-5.302674964
P57723-1	PCBP4	-0.087999125	3.364064221	-1.316318978	0.232071217	0.980500362	-5.302963798
Q9UKF7	PITPNC1	-0.065073811	3.345798354	-0.705333799	0.5048012	0.980500362	-5.303851293
Q99943	AGPAT1	0.061372028	3.308396643	0.452264219	0.665612459	0.995939725	-5.303905044
P60484-2	PTEN	-0.097894997	3.360380088	-1.123707359	0.300463187	0.980500362	-5.304101636
O95486-1	SEC24A	-0.072065807	3.354406251	-1.684553911	0.138687012	0.980500362	-5.304752526
Q8NBZ0	INO80E	-0.065670466	3.32692874	-0.856488255	0.421825974	0.980500362	-5.305045045
Q96Q07-1	BTBD9	-0.074883907	3.328663673	-1.021221825	0.343226753	0.980500362	-5.306135275
Q9NRS6	SNX15	-0.068025159	3.35308795	-1.373717447	0.214505985	0.980500362	-5.306301113
Q8WV60	PTCD2	0.072569124	3.328339605	1.260229764	0.250445292	0.980500362	-5.307013626
P78312-5	FAM193A	-0.062829214	3.313299346	-1.574857719	0.162016638	0.980500362	-5.307954929
Q8TC44-1	POC1B	0.035984606	3.300228346	0.166636662	0.872661169	0.996484411	-5.308108312
Q8WYN0	ATG4A	0.021337802	3.318639318	0.16059601	0.877230976	0.996496084	-5.308451205
Q5D0E6-1	DALRD3	-0.09385054	3.351506099	-0.81270282	0.444798041	0.980500362	-5.30875877
Q9UPW5	AGTPBP1	-0.043957181	3.328202869	-1.755276838	0.125378846	0.980500362	-5.309436017
Q8IZL2	MAML2	0.048083939	3.337538155	0.435099162	0.677405268	0.995939725	-5.311004734
Q8N371-3	KDM8	-0.076917967	3.34967378	-0.979217221	0.362099473	0.980500362	-5.311040027
Q6PJG9	LRFN4	0.031893401	3.301371472	0.254363384	0.806981135	0.996484411	-5.311187914
Q5JS54-2	PSMG4	0.116491194	3.349149551	1.052806076	0.329555456	0.980500362	-5.311487852
Q9Y3D6	FIS1	0.087138546	3.325219026	0.731176973	0.489887096	0.980500362	-5.312274545
Q96NU0	CNTNAP3B	-0.102383442	3.356626335	-0.562826384	0.592205576	0.991606664	-5.312456783
Q8NHG8	ZNRF2	-0.07024971	3.34742856	-1.249351776	0.254151467	0.980500362	-5.312969611
Q9H496	TOR1AIP2	-0.015683386	3.36743588	-0.111738785	0.914362831	0.996736827	-5.313238455
Q04656-3	ATP7A	0.070903462	3.340537511	0.770803905	0.467596615	0.980500362	-5.313238466
O75064	DENND4B	-0.046567878	3.359413932	-0.361361019	0.729154455	0.996350978	-5.313486256
P51816-5	AFF2	-0.102112884	3.306147045	-0.84761416	0.426411097	0.980500362	-5.313660572
O95382-1	MAP3K6	0.040522678	3.363302423	0.293883971	0.777900661	0.996350978	-5.314237561
Q96IU4	ABHD14B	0.113772137	3.387376906	1.671259113	0.141335026	0.980500362	-5.314338541
A6NNY8	USP27X	0.045444288	3.340130664	0.418427427	0.688953984	0.996350978	-5.314347367
P49810-1	PSEN2	0.078187786	3.319596898	0.782138988	0.461350393	0.980500362	-5.314870898
Q9Y5Z9-1	UBIAD1	0.019271079	3.27142998	0.128709269	0.901433546	0.996736827	-5.315008685
P10589	NR2F1	0.039280696	3.332373746	0.364734599	0.726750407	0.996350978	-5.315084458
Q9NXD2	MTMR10	0.063022951	3.328998381	1.661520121	0.143305232	0.980500362	-5.31575858
P61225	RAP2B	0.119450644	3.304437	1.399764981	0.20693306	0.980500362	-5.316019704
P30260-2	CDC27	-0.065428015	3.297151572	-1.980366526	0.090764515	0.980500362	-5.316085689
Q8TD10	MIPOL1	0.011257416	3.338526438	0.090923032	0.930259808	0.996736827	-5.316122649
P37108	SRP14	0.070203995	3.304241257	1.806993004	0.116434552	0.980500362	-5.316222506
Q9Y5J6	TIMM10B	-0.250923945	3.345563469	-1.292108361	0.239852635	0.980500362	-5.316865213
A0JLT2	MED19	0.054788787	3.305555211	0.535270945	0.610068919	0.991606664	-5.317197677
Q9H6Q4	CIAO3	-0.109868908	3.35533784	-1.4755977	0.186239211	0.980500362	-5.318600085
O75379-1	VAMP4	0.099220159	3.303864688	1.091557199	0.313383706	0.980500362	-5.319120435
Q9H479	FN3K	0.086116979	3.367501119	1.451464832	0.192611192	0.980500362	-5.319241604
Q96CU9	FOXRED1	0.191225281	3.413536618	1.499784355	0.180047066	0.980500362	-5.31943718
Q6PI98-1	INO80C	0.059573203	3.333074663	1.237675923	0.258182002	0.980500362	-5.319617727
O96018	APBA3	-0.021237721	3.316164382	-0.189073025	0.855735482	0.996484411	-5.319727038
Q9Y2M5	KLHL20	0.058796304	3.345466085	0.636550761	0.545917912	0.986670328	-5.319942827
P05161	ISG15	0.069371943	3.358567839	1.265669733	0.248609466	0.980500362	-5.320075209
Q5U5Q3	MEX3C	0.054171833	3.343451544	0.59337848	0.572752841	0.990295568	-5.320250486
O95772-1	STARD3NL	-0.082103971	3.32955481	-0.631309983	0.549133905	0.987829529	-5.320438226
Q8N0Z9-1	VSIG10	0.066857434	3.37208801	0.448758854	0.668012544	0.995939725	-5.320957817
A6NKF1	SAC3D1	-0.133186314	3.36509586	-1.481773108	0.184639922	0.980500362	-5.320968056
Q9HBU6-1	ETNK1	0.066742148	3.30348495	1.301072295	0.236945341	0.980500362	-5.321930038
Q9NR56-1	MBNL1	-0.0669248	3.317964126	-1.314865647	0.232531997	0.980500362	-5.322302384
O75071	EFCAB14	0.128489179	3.300786873	1.228639435	0.261339015	0.980500362	-5.322356218
Q9BPW8	NIPSNAP1	0.27438372	3.42508113	1.495666498	0.181087767	0.980500362	-5.322747679
Q99704	DOK1	-0.113686236	3.366489833	-1.035810198	0.336857047	0.980500362	-5.322768058
Q13563	PKD2	-0.097931057	3.302412486	-1.009127335	0.348579614	0.980500362	-5.322898446
Q96S99	PLEKHF1	-0.269563044	3.272174149	-1.091220363	0.313521445	0.980500362	-5.323626642
P41223	BUD31	-0.078546933	3.330767781	-1.420083622	0.201193424	0.980500362	-5.323676039
Q09666-2	AHNAK	0.011017111	3.36450505	0.059572713	0.954264918	0.99819382	-5.323728644
Q494U1-1	PLEKHN1	-0.07230999	3.360780732	-0.452524268	0.665434576	0.995939725	-5.3241243
Q9HCE7-1	SMURF1	0.023567085	3.254617173	0.178333765	0.863827364	0.996484411	-5.324502811
Q9NSY0-3	NRBP2	-0.052829881	3.339942068	-0.530858482	0.612956853	0.991606664	-5.324890592
Q9NQC3	RTN4	0.045859616	3.323758536	0.449578704	0.667450823	0.995939725	-5.326202323
Q8WXE0-1	CASKIN2	0.076333668	3.338115994	1.441363249	0.19533685	0.980500362	-5.326324045
P78368	CSNK1G2	0.041190476	3.307237932	0.345469739	0.740522883	0.996350978	-5.326467336
Q9NSB8	HOMER2	-0.063473527	3.335901886	-1.036454006	0.336578125	0.980500362	-5.326648395
Q9NQ35	NRIP3	0.021003287	3.310624357	0.139196622	0.893459495	0.996736827	-5.326946914
P15056	BRAF	0.059186875	3.334514649	1.573658892	0.162290876	0.980500362	-5.327107038
Q5VU97-1	CACHD1	-0.155684138	3.313040041	-1.015283128	0.345846962	0.980500362	-5.327754568
Q9UM54-2	MYO6	-0.008845516	3.32060856	-0.065423638	0.9497801	0.997982956	-5.328007527
Q9BSQ5-2	CCM2	-0.146262314	3.364434705	-1.309728665	0.234167131	0.980500362	-5.328020808
Q2T9J0	TYSND1	-0.093996214	3.343619819	-1.009498195	0.348414503	0.980500362	-5.328108789
Q53FT3	HIKESHI	0.085311279	3.376938542	1.32027544	0.230820883	0.980500362	-5.328395735
O60784	TOM1	-0.070590911	3.323255819	-1.242730011	0.256430617	0.980500362	-5.32930998
Q9NUJ3	TCP11L1	-0.077924835	3.348113914	-1.496480716	0.180881554	0.980500362	-5.329574442
O76062	TM7SF2	0.077322099	3.297069539	0.52675686	0.615648056	0.99266497	-5.329707559
Q01085-2	TIAL1	0.003742409	3.333815197	0.027708418	0.978716375	0.998416241	-5.330427507
Q9H3H1	TRIT1	-0.044802071	3.371556231	-0.343870586	0.741670865	0.996350978	-5.331090197
Q9Y2S0-2	NA	-0.072220888	3.321432825	-0.873700662	0.413035135	0.980500362	-5.331359463
Q5VYV7	SLX4IP	-0.027327249	3.339814619	-0.238061465	0.819076987	0.996484411	-5.332216488
Q30201-1	HFE	0.067171076	3.296456335	0.584600328	0.578303312	0.990295568	-5.332340812
Q8WUJ0	STYX	-0.027942083	3.331031174	-0.246550319	0.812771429	0.996484411	-5.332951541
Q6UB28	METAP1D	0.088578411	3.350860186	1.048047081	0.331587062	0.980500362	-5.333364014
Q96JH8	RADIL	0.028292022	3.334827192	0.247596423	0.811995409	0.996484411	-5.333491896
O95067	CCNB2	-0.050387402	3.326093913	-1.742278001	0.127729236	0.980500362	-5.333742287
Q76N32	CEP68	0.020576202	3.300083794	0.182281315	0.860850819	0.996484411	-5.333822525
A2RUB6-1	CCDC66	0.08979081	3.312591927	0.861617867	0.419191981	0.980500362	-5.334004043
P15622-3	ZNF250	0.057134901	3.321879965	0.563751647	0.591610949	0.991606664	-5.334531553
P16403	H1-2	-0.092493319	3.260305903	-1.383681621	0.211580231	0.980500362	-5.335041786
Q16649	NFIL3	0.007337891	3.263705548	0.053277473	0.959092316	0.99819382	-5.335082072
Q6NW29	RWDD4	-0.067697436	3.352419585	-1.358040341	0.21918235	0.980500362	-5.335184525
Q7LGC8	CHST3	-0.079676496	3.281248823	-0.742108794	0.483667627	0.980500362	-5.33563528
Q9Y3C7	MED31	0.102878016	3.352487609	1.098487414	0.310560769	0.980500362	-5.336483748
Q6P1M3-1	LLGL2	0.081112665	3.318991228	1.174710447	0.28087266	0.980500362	-5.336895904
Q96E40	SPACA9	0.06676106	3.410211284	0.572042125	0.586298252	0.990295568	-5.337359237
P19256	CD58	-0.067788736	3.311812119	-0.521571176	0.619059753	0.993028114	-5.337408474
Q9Y5J1	UTP18	0.070951256	3.313386965	1.857038851	0.108370604	0.980500362	-5.337724213
Q9NRG0	CHRAC1	-0.067388077	3.341702154	-0.83029933	0.43546094	0.980500362	-5.337888076
A5YM69	ARHGEF35	-0.059884792	3.356929176	-0.604631759	0.565683476	0.990295568	-5.338451073
Q9BRK4	LZTS2	0.069745301	3.303229596	1.225693641	0.262375291	0.980500362	-5.338883309
Q9BZG8	DPH1	-0.074225836	3.339375779	-1.290115837	0.240503094	0.980500362	-5.33890921
Q96P70	IPO9	-0.065705959	3.333010603	-2.112761831	0.075017014	0.980500362	-5.338979672
A6NHX0	CASTOR2	0.068884934	3.341579999	0.876243102	0.411748119	0.980500362	-5.338989714
Q9H467	CUEDC2	-0.083463743	3.332516924	-1.58681851	0.159304162	0.980500362	-5.338991187
Q16514	TAF12	-0.038421511	3.316170648	-0.374402648	0.719879428	0.996350978	-5.339074192
Q96HU1-1	SGSM3	-0.064145448	3.342980638	-1.20152822	0.271009526	0.980500362	-5.339091308
P31749	AKT1	0.102341795	3.3328589	1.59053019	0.158471101	0.980500362	-5.339856472
Q6AHZ1-1	ZNF518A	-0.03807822	3.339113636	-0.310349518	0.765894799	0.996350978	-5.340192946
Q9Y490	TLN1	-0.049052059	3.329524158	-2.551615815	0.040063747	0.980500362	-5.340404066
Q9Y2Y1	POLR3K	-0.067954962	3.316656528	-0.927479916	0.386440791	0.980500362	-5.341027918
Q96ED9-1	HOOK2	0.079099583	3.323618662	0.801721503	0.450696367	0.980500362	-5.341506354
Q9UPY3	DICER1	-0.045616706	3.322557029	-1.718152633	0.132204164	0.980500362	-5.342336798
Q14159	SPIDR	0.05192836	3.319878182	0.343814815	0.741710914	0.996350978	-5.344203792
Q8WVZ9	KBTBD7	0.051705684	3.34946947	0.56251406	0.592406371	0.991606664	-5.344367061
Q58EX7	PLEKHG4	0.125832184	3.324484852	1.046200142	0.332378217	0.980500362	-5.344546051
P28330	ACADL	-0.057028024	3.359736205	-0.499944074	0.633397868	0.995808609	-5.344650742
O15440	ABCC5	0.121787093	3.305443082	1.500960204	0.179750906	0.980500362	-5.344820683
Q71F56	MED13L	0.061215577	3.317121839	1.625015788	0.15092411	0.980500362	-5.345188577
Q9NVQ4-2	FAIM	-0.068716053	3.358637495	-1.353236958	0.220633211	0.980500362	-5.345528878
O43709-3	BUD23	-0.087528002	3.332279842	-1.303041186	0.236310912	0.980500362	-5.345629985
Q8N5L8	RPP25L	-0.073810879	3.329597473	-1.313582958	0.232939343	0.980500362	-5.345720296
O43760-2	SYNGR2	-0.036938798	3.348946035	-0.332619999	0.749767353	0.996350978	-5.34574645
P07942	LAMB1	0.101696828	3.272071614	0.95940604	0.371276715	0.980500362	-5.34591352
Q9C0G0	ZNF407	0.045751818	3.329388109	0.393314126	0.706520716	0.996350978	-5.346391194
Q6ZMG9-2	CERS6	0.115583703	3.291619186	0.778734604	0.46322029	0.980500362	-5.346682267
Q5VZE5	NAA35	-0.049760207	3.329194779	-1.870944711	0.106228476	0.980500362	-5.347113577
Q86WH2-1	RASSF3	0.046832933	3.270939869	0.448163208	0.668420797	0.995939725	-5.347236976
Q9NZJ9-1	NUDT4	-0.036429003	3.352843461	-0.333419477	0.749190861	0.996350978	-5.347283044
Q9UJY1	HSPB8	0.057397007	3.373048658	0.667883872	0.526934278	0.980989565	-5.347412526
P04183	TK1	-0.083278749	3.352474611	-1.603095674	0.155681072	0.980500362	-5.347714645
Q969Q6-1	PPP2R3C	-0.090693524	3.365104302	-1.273535066	0.245975781	0.980500362	-5.347752355
Q53GG5-2	PDLIM3	0.057133032	3.322406006	1.48331985	0.184241326	0.980500362	-5.348432231
Q96R05	RBP7	0.086316011	3.390383146	1.639867098	0.147779376	0.980500362	-5.349838665
Q969S2-1	NEIL2	0.039930874	3.366312033	0.357632338	0.731815405	0.996350978	-5.349999512
Q8NDH6	ICA1L	0.002966268	3.339922435	0.027362643	0.978981898	0.998416241	-5.350074638
Q8WWI5	SLC44A1	0.131294074	3.319458584	1.171774743	0.281970521	0.980500362	-5.350655179
Q8TAA9	VANGL1	0.092775994	3.287802893	0.862181028	0.418903537	0.980500362	-5.351068164
Q9UQ84-1	EXO1	0.08031929	3.307308265	1.062550869	0.325426639	0.980500362	-5.351306373
Q9UBX8	B4GALT6	0.081187609	3.296270498	0.769432478	0.468356274	0.980500362	-5.351819794
Q92542-1	NCSTN	0.102203243	3.298526747	1.480746763	0.184904848	0.980500362	-5.35191189
Q86YA3-1	ZGRF1	-0.033120367	3.336827482	-0.32443251	0.755681163	0.996350978	-5.352023949
Q9H6K5	PRR36	-0.076725446	3.346705733	-1.057414056	0.327597857	0.980500362	-5.354153572
Q9NYJ8-1	TAB2	-0.073352461	3.332673372	-1.334851624	0.226265534	0.980500362	-5.354279671
Q8WV41	SNX33	0.069960105	3.339357335	1.471526795	0.187300403	0.980500362	-5.354444063
P84157-1	MXRA7	0.003833918	3.328995716	0.030110476	0.976871902	0.998416241	-5.354619777
Q92769	HDAC2	0.069701806	3.319154219	1.944676038	0.09554693	0.980500362	-5.354919617
P0CG29	GSTT2	0.06510345	3.384276338	0.683854033	0.517421063	0.980522052	-5.355199813
Q96A19	CCDC102A	-0.066945522	3.307234782	-1.397729091	0.207516207	0.980500362	-5.35539575
Q969X1	TMBIM1	0.135936284	3.273243818	0.812648205	0.44482724	0.980500362	-5.35553283
P03989	NA	0.056113992	3.311597973	0.438654096	0.674954717	0.995939725	-5.35694232
Q8N136-1	DAW1	0.111500989	3.324982914	0.904123148	0.397828693	0.980500362	-5.357379473
Q15048	LRRC14	0.086267389	3.367455058	1.076273498	0.319683311	0.980500362	-5.357427961
Q6ZNA4-3	RNF111	0.047577684	3.344465025	0.364180681	0.727144906	0.996350978	-5.357740571
Q9Y2B5-2	VPS9D1	-0.013248241	3.351397365	-0.10794776	0.917255101	0.996736827	-5.358688796
